plein_id,mission_id,vehicule_id,chauffeur_id,date,litres,montant_fcfa,_anomalie_reelle
FL-027130,MS-030817,AA-742-NW,10027889,2026-01-22,5.2,5185,0
FL-027131,MS-030818,AA-733-NW,10027889,2026-01-22,4.7,4665,0
FL-027132,MS-030819,987297,10027889,2026-01-22,1.2,1212,0
FL-027133,MS-030820,WV-IT-572,10027889,2026-01-22,6.1,5992,0
FL-027134,MS-030821,WV-321,10027889,2026-01-22,19.2,19024,0
FL-027135,MS-030823,WV-IT-517,10027889,2026-01-23,18.4,18257,0
FL-027136,MS-030825,AA-892-QG,10027889,2026-01-23,4.2,4194,0
FL-027137,MS-030826,AA-840-QG,10027889,2026-01-23,1.3,1330,0
FL-027138,MS-030827,AA-126-QX,10027889,2026-01-23,5.7,5689,0
FL-027139,MS-030828,AA-908-QG,10027889,2026-01-23,4.5,4499,0
FL-027140,MS-030829,AA-902-QG,10027889,2026-01-23,4.9,4820,0
FL-027141,MS-030830,AA-345-QK,10027889,2026-01-23,1.3,1279,0
FL-027142,MS-030831,AA-283-QK,10027889,2026-01-23,10.5,10378,0
FL-027143,MS-030832,AA-288-QK,10027889,2026-01-23,2.6,2534,0
FL-027144,MS-030833,AA-336-QK,10027889,2026-01-23,4.8,4738,0
FL-027145,MS-030834,AA-744-NW,10027889,2026-01-23,2.8,2769,0
FL-027146,MS-030835,AA-748-NW,10027889,2026-01-23,6.7,6674,0
FL-027147,MS-030837,AA-949-QX,10027889,2026-01-23,5.0,4945,0
FL-027148,MS-030838,AA-945-QX,10027889,2026-01-23,3.1,3036,0
FL-027149,MS-030839,AA-155-QY,10027889,2026-01-23,7.0,6909,0
FL-027150,MS-030841,WV-IT-640,10027889,2026-01-23,1.7,1683,0
FL-027151,MS-030843,WV-IT-599,10027889,2026-01-23,7.0,6912,0
FL-027152,MS-030844,WV-IT-664,10027889,2026-01-23,2.6,2554,0
FL-027153,MS-030845,AA-425-NX,10027889,2026-01-23,2.3,2304,0
FL-027154,MS-030846,AA-471-NX,10027889,2026-01-23,1.3,1259,0
FL-027155,MS-030847,AA-752-NW,10027889,2026-01-23,4.3,4268,0
FL-027156,MS-030848,AA-683-NW,10027889,2026-01-23,3.2,3156,0
FL-027157,MS-030849,WV-IT-686,10027889,2026-01-23,5.5,5466,0
FL-027158,MS-030850,AA-286-TE,10027889,2026-01-23,1.7,1703,0
FL-027159,MS-030851,AA-853-QG,10027889,2026-01-23,6.7,6588,0
FL-027160,MS-030852,WV-IT-690,10027889,2026-01-23,3.7,3710,0
FL-027161,MS-030853,AA-290-TE,10027889,2026-01-23,2.4,2352,0
FL-027162,MS-030854,WV-IT-703,10027889,2026-01-23,22.6,22384,0
FL-027163,MS-030855,WV-321,10027889,2026-01-23,14.0,13840,0
FL-027164,MS-030856,WVIT-681,10027889,2026-01-23,1.5,1462,0
FL-027165,MS-030857,WVTEST3,10027889,2026-01-24,22.4,22159,0
FL-027166,MS-030858,AA-126-QX,10027889,2026-01-24,4.1,4029,0
FL-027167,MS-030859,AA-983-NW,10027889,2026-01-24,5.5,5414,0
FL-027168,MS-030862,WV-IT-561,10027889,2026-01-25,40.6,40159,0
FL-027169,MS-030863,AA-888-QG,10027889,2026-01-25,6.2,6091,0
FL-027170,MS-030865,AA-126-QX,10027889,2026-01-25,5.4,5335,0
FL-027171,MS-030866,AA-280-QK,10027889,2026-01-25,4.3,4216,0
FL-027172,MS-030867,AA-949-QX,10027889,2026-01-25,5.8,5703,0
FL-027173,MS-030868,AA-951-QX,10027889,2026-01-25,1.2,1212,0
FL-027174,MS-030869,WV-IT-685,10027889,2026-01-25,8.1,8052,0
FL-027175,MS-030870,WV-IT-664,10027889,2026-01-25,1.7,1722,0
FL-027176,MS-030871,WVIT694,10027889,2026-01-25,60.9,60254,0
FL-027177,MS-030872,WV-IT-552,10027889,2026-01-26,50.7,50148,0
FL-027178,MS-030873,WV-IT-567,10027889,2026-01-26,54.6,54052,0
FL-027179,MS-030875,AA-881-QG,10027889,2026-01-26,5.1,5094,0
FL-027180,MS-030876,AA-892-QG,10027889,2026-01-26,5.7,5660,0
FL-027181,MS-030877,AA-840-QG,10027889,2026-01-26,4.4,4315,0
FL-027182,MS-030878,AA-865-QG,10027889,2026-01-26,4.8,4790,0
FL-027183,MS-030879,AA-240-PJ,10027889,2026-01-26,1.5,1461,0
FL-027184,MS-030880,AA-369-QX,10027889,2026-01-26,1.5,1491,0
FL-027185,MS-030881,AA-903-QG,10027889,2026-01-26,6.5,6441,0
FL-027186,MS-030882,AA-902-QG,10027889,2026-01-26,4.9,4879,0
FL-027187,MS-030883,AA-170-QY,10027889,2026-01-26,5.6,5498,0
FL-027188,MS-030885,AA-728-RH,10027889,2026-01-26,6.0,5986,0
FL-027189,MS-030886,WV-IT-640,10027889,2026-01-26,1.9,1908,0
FL-027190,MS-030887,WV-IT-636,10027889,2026-01-26,2.6,2596,0
FL-027191,MS-030888,WV-IT-578,10027889,2026-01-26,1.2,1147,0
FL-027192,MS-030889,WV-IT-599,10027889,2026-01-26,3.3,3244,0
FL-027193,MS-030890,WV-IT-585,10027889,2026-01-26,1.9,1886,1
FL-027194,MS-030891,WV-IT-663,10027889,2026-01-26,4.7,4691,0
FL-027195,MS-030892,WV-IT-660,10027889,2026-01-26,4.8,4749,0
FL-027196,MS-030893,AA-425-NX,10027889,2026-01-26,3.1,3106,0
FL-027197,MS-030894,AA-471-NX,10027889,2026-01-26,4.6,4561,0
FL-027198,MS-030895,AA-746-NW,10027889,2026-01-26,2.2,2195,0
FL-027199,MS-030896,AA-735-NW,10027889,2026-01-26,3.7,3643,0
FL-027200,MS-030897,AA-728-NW,10027889,2026-01-26,1.1,1083,0
FL-027201,MS-030898,AA-683-NW,10027889,2026-01-26,1.1,1108,0
FL-027202,MS-030899,AA-983-NW,10027889,2026-01-26,4.8,4785,0
FL-027203,MS-030900,AA-905-QG,10027889,2026-01-26,7.2,7148,1
FL-027204,MS-030901,AA-497-QG,10027889,2026-01-26,1.4,1354,0
FL-027205,MS-030902,AA-284-TE,10027889,2026-01-26,4.8,4751,0
FL-027206,MS-030903,WV-IT-661,10027889,2026-01-26,2.5,2480,0
FL-027207,MS-030904,AA-733-NW,10027889,2026-01-26,2.2,2172,0
FL-027208,MS-030905,AA-968-NW,10027889,2026-01-26,1.6,1630,0
FL-027209,MS-030906,WV-IT-690,10027889,2026-01-26,2.9,2891,0
FL-027210,MS-030907,987297,10027889,2026-01-26,2.1,2044,0
FL-027211,MS-030908,AA-296-TE,10027889,2026-01-26,2.5,2500,0
FL-027212,MS-030909,WVIT-700,10027889,2026-01-26,45.6,45129,0
FL-027213,MS-030910,WVIT-701,10027889,2026-01-26,44.4,43943,0
FL-027214,MS-030912,WV-IT-517,10027889,2026-01-27,16.8,16628,0
FL-027215,MS-030913,WV-IT-680,10027889,2026-01-27,6.6,6494,0
FL-027216,MS-030914,WV-IT-514,10027889,2026-01-27,41.7,41284,0
FL-027217,MS-030915,WV-IT-692,10027889,2026-01-27,15.9,15700,0
FL-027218,MS-030916,WV-IT-561,10027889,2026-01-27,33.0,32713,0
FL-027219,MS-030917,AA-865-QG,10027889,2026-01-27,7.3,7249,0
FL-027220,MS-030918,AA-210-PJ,10027889,2026-01-27,1.4,1418,0
FL-027221,MS-030919,AA-242-PJ,10027889,2026-01-27,4.4,4316,0
FL-027222,MS-030920,AA-737-NW,10027889,2026-01-27,4.0,3984,0
FL-027223,MS-030921,AA-373-QK,10027889,2026-01-27,4.8,4800,1
FL-027224,MS-030922,AA-744-NW,10027889,2026-01-27,4.7,4671,0
FL-027225,MS-030924,AA-941-QX,10027889,2026-01-27,5.0,4993,0
FL-027226,MS-030925,AA-155-QY,10027889,2026-01-27,6.4,6370,0
FL-027227,MS-030926,AA-951-QX,10027889,2026-01-27,7.6,7548,0
FL-027228,MS-030927,WV-IT-639,10027889,2026-01-27,3.9,3888,0
FL-027229,MS-030928,WV-IT-633,10027889,2026-01-27,2.1,2098,0
FL-027230,MS-030929,WV-IT-582,10027889,2026-01-27,2.9,2876,0
FL-027231,MS-030931,WV-IT-529,10027889,2026-01-27,6.9,6822,0
FL-027232,MS-030932,WV-IT-564,10027889,2026-01-27,43.1,42691,0
FL-027233,MS-030933,WV-IT-663,10027889,2026-01-27,3.9,3825,0
FL-027234,MS-030934,WV-IT-664,10027889,2026-01-27,6.1,6062,0
FL-027235,MS-030935,81787,10027889,2026-01-27,4.5,4437,0
FL-027236,MS-030936,AA-471-NX,10027889,2026-01-27,4.8,4801,0
FL-027237,MS-030937,AA-746-NW,10027889,2026-01-27,7.9,7828,0
FL-027238,MS-030938,AA-752-NW,10027889,2026-01-27,3.9,3851,0
FL-027239,MS-030939,AA-891-QG,10027889,2026-01-27,3.3,3272,0
FL-027240,MS-030940,AA-834-QG,10027889,2026-01-27,10.2,10107,0
FL-027241,MS-030941,AA-885-QG,10027889,2026-01-27,5.0,4930,0
FL-027242,MS-030942,AA-968-NW,10027889,2026-01-27,5.8,5785,0
FL-027243,MS-030943,987297,10027889,2026-01-27,4.6,4601,0
FL-027244,MS-030944,AA-296-TE,10027889,2026-01-27,9.0,8870,0
FL-027245,MS-030945,WVIT-700,10027889,2026-01-27,52.5,51997,0
FL-027246,MS-030946,WVIT-702,10027889,2026-01-27,1.4,1428,0
FL-027247,MS-030948,WVTEST3,10027889,2026-01-28,28.5,28221,0
FL-027248,MS-030949,AA-888-QG,10027889,2026-01-28,6.8,6750,0
FL-027249,MS-030950,AA-865-QG,10027889,2026-01-28,3.9,3825,0
FL-027250,MS-030951,AA-218-QX,10027889,2026-01-28,5.7,5678,0
FL-027251,MS-030952,AA-369-QX,10027889,2026-01-28,7.8,7722,0
FL-027252,MS-030953,AA-903-QG,10027889,2026-01-28,5.4,5350,0
FL-027253,MS-030954,AA-283-QK,10027889,2026-01-28,4.5,4418,0
FL-027254,MS-030956,AA-744-NW,10027889,2026-01-28,4.2,4174,0
FL-027255,MS-030957,AA-951-QX,10027889,2026-01-28,6.3,6248,0
FL-027256,MS-030958,WV-IT-640,10027889,2026-01-28,1.4,1418,0
FL-027257,MS-030959,WV-IT-604,10027889,2026-01-28,5.2,5129,0
FL-027258,MS-030960,WV-IT-665,10027889,2026-01-28,1.3,1289,0
FL-027259,MS-030961,81787,10027889,2026-01-28,6.8,6717,0
FL-027260,MS-030963,AA-488-QH,10027889,2026-01-28,5.2,5104,0
FL-027261,MS-030964,AA-752-NW,10027889,2026-01-28,2.3,2248,0
FL-027262,MS-030965,AA-973-NW,10027889,2026-01-28,7.6,7482,0
FL-027263,MS-030966,AA-735-NW,10027889,2026-01-28,2.6,2588,0
FL-027264,MS-030967,WV-IT-686,10027889,2026-01-28,3.7,3663,0
FL-027265,MS-030969,WV-IT-689,10027889,2026-01-28,5.4,5357,0
FL-027266,MS-030970,AA-497-QG,10027889,2026-01-28,2.3,2282,0
FL-027267,MS-030971,AA-834-QG,10027889,2026-01-28,8.4,8305,0
FL-027268,MS-030972,AA-284-TE,10027889,2026-01-28,2.9,2897,0
FL-027269,MS-030973,WV-IT-565,10027889,2026-01-28,3.6,3588,0
FL-027270,MS-030974,987297,10027889,2026-01-28,1.2,1181,0
FL-027271,MS-030975,WV-IT-572,10027889,2026-01-28,2.6,2621,0
FL-027272,MS-030976,WVIT-700,10027889,2026-01-28,43.1,42655,0
FL-027273,MS-030977,WV-IT-703,10027889,2026-01-28,3.0,2937,0
FL-027274,MS-030978,WVIT-701,10027889,2026-01-28,78.4,77595,0
FL-027275,MS-030979,WVIT-699,10027889,2026-01-28,66.3,65609,1
FL-027276,MS-030980,WVIT-681,10027889,2026-01-28,8.8,8694,0
FL-027277,MS-030981,WV-IT-569,10027889,2026-01-29,27.2,26892,0
FL-027278,MS-030982,WV-IT-517,10027889,2026-01-29,25.0,24774,0
FL-027279,MS-030983,WV-IT-680,10027889,2026-01-29,20.5,20247,0
FL-027280,MS-030985,WV-IT-514,10027889,2026-01-29,11.5,11391,0
FL-027281,MS-030986,WV-IT-561,10027889,2026-01-29,20.7,20494,0
FL-027282,MS-030987,AA-865-QG,10027889,2026-01-29,4.5,4498,0
FL-027283,MS-030988,AA-737-NW,10027889,2026-01-29,4.8,4704,0
FL-027284,MS-030989,WV-IT-570,10027889,2026-01-29,6.0,5950,0
FL-027285,MS-030990,AA-907-QG,10027889,2026-01-29,2.4,2340,0
FL-027286,MS-030991,AA-280-QK,10027889,2026-01-29,6.2,6153,0
FL-027287,MS-030992,AA-278-QK,10027889,2026-01-29,1.4,1341,0
FL-027288,MS-030993,AA-288-QK,10027889,2026-01-29,5.9,5835,0
FL-027289,MS-030995,AA-739-NW,10027889,2026-01-29,4.8,4755,0
FL-027290,MS-030996,AA-744-NW,10027889,2026-01-29,1.4,1433,0
FL-027291,MS-030997,AA-986-QX,10027889,2026-01-29,4.4,4374,0
FL-027292,MS-030998,AA-951-QX,10027889,2026-01-29,7.8,7758,0
FL-027293,MS-030999,AA-728-RH,10027889,2026-01-29,2.9,2857,0
FL-027294,MS-031000,AA-833-RH,10027889,2026-01-29,5.4,5301,0
FL-027295,MS-031002,WV-IT-574,10027889,2026-01-29,39.8,39415,0
FL-027296,MS-031003,WV-IT-604,10027889,2026-01-29,3.2,3144,0
FL-027297,MS-031004,WV-IT-579,10027889,2026-01-29,4.6,4524,0
FL-027298,MS-031005,WV-IT-529,10027889,2026-01-29,52.1,51537,0
FL-027299,MS-031006,WV-IT-564,10027889,2026-01-29,5.5,5488,0
FL-027300,MS-031008,WV-IT-665,10027889,2026-01-29,4.5,4453,0
FL-027301,MS-031009,WV-IT-660,10027889,2026-01-29,3.5,3471,0
FL-027302,MS-031010,AA-423-NX,10027889,2026-01-29,4.0,3999,0
FL-027303,MS-031011,AA-746-NW,10027889,2026-01-29,5.8,5779,0
FL-027304,MS-031012,AA-286-TE,10027889,2026-01-29,10.0,9939,1
FL-027305,MS-031013,AA-497-QG,10027889,2026-01-29,4.9,4815,0
FL-027306,MS-031014,AA-834-QG,10027889,2026-01-29,6.3,6206,0
FL-027307,MS-031015,AA-814-QG,10027889,2026-01-29,3.1,3071,0
FL-027308,MS-031016,WV-IT-662,10027889,2026-01-29,3.3,3264,0
FL-027309,MS-031017,AA-742-NW,10027889,2026-01-29,4.4,4341,0
FL-027310,MS-031018,WV-IT-638,10027889,2026-01-29,4.7,4691,0
FL-027311,MS-031019,WVIT694,10027889,2026-01-29,31.8,31461,0
FL-027312,MS-031020,WVIT-576,10027889,2026-01-29,6.6,6521,0
FL-027313,MS-031021,WVIT-699,10027889,2026-01-29,40.5,40115,0
FL-027314,MS-031022,WV-IT-517,10027889,2026-01-30,1.5,1489,0
FL-027315,MS-031023,WV-IT-680,10027889,2026-01-30,16.6,16477,0
FL-027316,MS-031024,WVTEST3,10027889,2026-01-30,25.0,24782,0
FL-027317,MS-031025,WV-IT-567,10027889,2026-01-30,76.8,76002,0
FL-027318,MS-031026,AA-881-QG,10027889,2026-01-30,1.6,1554,0
FL-027319,MS-031028,AA-242-PJ,10027889,2026-01-30,5.8,5771,0
FL-027320,MS-031029,AA-126-QX,10027889,2026-01-30,3.2,3162,0
FL-027321,MS-031030,WV-IT-688,10027889,2026-01-30,1.8,1786,0
FL-027322,MS-031031,WV-IT-570,10027889,2026-01-30,5.4,5343,0
FL-027323,MS-031033,AA-373-QK,10027889,2026-01-30,2.1,2127,0
FL-027324,MS-031034,AA-748-NW,10027889,2026-01-30,7.1,7071,0
FL-027325,MS-031035,AA-949-QX,10027889,2026-01-30,5.8,5718,0
FL-027326,MS-031036,AA-941-QX,10027889,2026-01-30,6.2,6102,0
FL-027327,MS-031037,AA-934-QX,10027889,2026-01-30,3.8,3803,0
FL-027328,MS-031038,WV-IT-685,10027889,2026-01-30,10.1,10036,0
FL-027329,MS-031039,WV-IT-633,10027889,2026-01-30,3.5,3436,0
FL-027330,MS-031040,WV-IT-582,10027889,2026-01-30,6.0,5965,0
FL-027331,MS-031041,WV-IT-602,10027889,2026-01-30,7.6,7522,0
FL-027332,MS-031042,WV-IT-578,10027889,2026-01-30,5.3,5210,0
FL-027333,MS-031043,WV-IT-691,10027889,2026-01-30,67.0,66373,0
FL-027334,MS-031044,WV-IT-665,10027889,2026-01-30,3.8,3768,0
FL-027335,MS-031045,WV-IT-684,10027889,2026-01-30,4.6,4577,0
FL-027336,MS-031046,AA-488-QH,10027889,2026-01-30,3.7,3681,0
FL-027337,MS-031047,AA-735-NW,10027889,2026-01-30,4.1,4088,0
FL-027338,MS-031048,AA-728-NW,10027889,2026-01-30,5.2,5158,0
FL-027339,MS-031051,AA-286-TE,10027889,2026-01-30,5.5,5420,0
FL-027340,MS-031052,AA-497-QG,10027889,2026-01-30,1.3,1260,0
FL-027341,MS-031053,AA-897-QG,10027889,2026-01-30,6.1,6000,0
FL-027342,MS-031054,AA-885-QG,10027889,2026-01-30,7.4,7281,0
FL-027343,MS-031056,AA-284-TE,10027889,2026-01-30,5.8,5733,0
FL-027344,MS-031057,WV-IT-565,10027889,2026-01-30,3.3,3224,0
FL-027345,MS-031058,WV-IT-661,10027889,2026-01-30,4.3,4286,0
FL-027346,MS-031059,AA-742-NW,10027889,2026-01-30,2.9,2845,0
FL-027347,MS-031060,AA-733-NW,10027889,2026-01-30,3.1,3042,0
FL-027348,MS-031061,AA-968-NW,10027889,2026-01-30,7.2,7086,0
FL-027349,MS-031062,WV-IT-690,10027889,2026-01-30,2.3,2245,0
FL-027350,MS-031063,987298,10027889,2026-01-30,5.1,5000,1
FL-027351,MS-031064,WV-IT-693,10027889,2026-01-30,31.8,31521,0
FL-027352,MS-031065,WVIT-700,10027889,2026-01-30,41.0,40636,0
FL-027353,MS-031066,WV-321,10027889,2026-01-30,4.4,4374,0
FL-027354,MS-031067,WVIT-576,10027889,2026-01-30,7.7,7635,0
FL-027355,MS-031068,AA-218-QX,10027889,2026-01-31,9.4,9267,1
FL-027356,MS-031069,AA-739-NW,10027889,2026-01-31,3.1,3105,0
FL-027357,MS-031070,WV-IT-527,10027889,2026-01-31,16.4,16237,0
FL-027358,MS-031071,AA-423-NX,10027889,2026-01-31,4.7,4681,0
FL-027359,MS-031072,AA-657-NW,10027889,2026-01-31,3.6,3545,0
FL-027360,MS-031073,AA-853-QG,10027889,2026-01-31,5.5,5471,0
FL-027361,MS-031074,AA-858-QG,10027889,2026-01-31,1.3,1242,0
FL-027362,MS-031075,AA-742-NW,10027889,2026-01-31,6.3,6235,0
FL-027363,MS-031076,WV-IT-703,10027889,2026-01-31,11.2,11057,0
FL-027364,MS-031078,WV-IT-571,10027889,2026-02-01,3.8,3784,0
FL-027365,MS-031079,AA-340-QK,10027889,2026-02-01,1.3,1298,0
FL-027366,MS-031080,AA-288-QK,10027889,2026-02-01,2.1,2073,0
FL-027367,MS-031081,WV-IT-636,10027889,2026-02-01,8.1,8032,0
FL-027368,MS-031082,WV-IT-684,10027889,2026-02-01,3.0,2973,0
FL-027369,MS-031083,AA-752-NW,10027889,2026-02-01,1.1,1072,0
FL-027370,MS-031084,AA-814-QG,10027889,2026-02-01,3.0,2999,0
FL-027371,MS-031085,WV-IT-661,10027889,2026-02-01,3.2,3202,0
FL-027372,MS-031086,WV-IT-517,10027889,2026-02-02,29.0,28748,0
FL-027373,MS-031087,WV-IT-680,10027889,2026-02-02,11.3,11165,0
FL-027374,MS-031088,WV-IT-552,10027889,2026-02-02,29.8,29545,0
FL-027375,MS-031089,WV-IT-567,10027889,2026-02-02,38.0,37582,0
FL-027376,MS-031090,WV-IT-575,10027889,2026-02-02,41.4,40973,0
FL-027377,MS-031091,AA-888-QG,10027889,2026-02-02,6.6,6554,0
FL-027378,MS-031092,AA-846-QG,10027889,2026-02-02,2.6,2600,0
FL-027379,MS-031093,AA-881-QG,10027889,2026-02-02,3.9,3827,0
FL-027380,MS-031094,AA-865-QG,10027889,2026-02-02,8.2,8101,0
FL-027381,MS-031095,AA-218-QX,10027889,2026-02-02,1.4,1356,0
FL-027382,MS-031096,AA-242-PJ,10027889,2026-02-02,1.2,1213,0
FL-027383,MS-031097,AA-240-PJ,10027889,2026-02-02,4.1,4017,0
FL-027384,MS-031098,AA-369-QX,10027889,2026-02-02,1.2,1213,0
FL-027385,MS-031099,AA-126-QX,10027889,2026-02-02,3.9,3860,0
FL-027386,MS-031100,AA-903-QG,10027889,2026-02-02,5.9,5886,0
FL-027387,MS-031101,AA-902-QG,10027889,2026-02-02,5.9,5805,0
FL-027388,MS-031102,AA-280-QK,10027889,2026-02-02,4.4,4306,0
FL-027389,MS-031103,AA-345-QK,10027889,2026-02-02,9.5,9444,0
FL-027390,MS-031105,AA-336-QK,10027889,2026-02-02,1.4,1404,0
FL-027391,MS-031106,AA-941-QX,10027889,2026-02-02,3.8,3744,0
FL-027392,MS-031107,AA-728-RH,10027889,2026-02-02,2.4,2372,0
FL-027393,MS-031108,AA-831-RH,10027889,2026-02-02,2.3,2241,0
FL-027394,MS-031109,WV-IT-685,10027889,2026-02-02,10.7,10547,0
FL-027395,MS-031110,WV-IT-639,10027889,2026-02-02,11.4,11295,1
FL-027396,MS-031112,WV-IT-529,10027889,2026-02-02,37.3,36887,0
FL-027397,MS-031113,WV-IT-664,10027889,2026-02-02,5.1,5098,0
FL-027398,MS-031114,WV-IT-665,10027889,2026-02-02,3.1,3114,0
FL-027399,MS-031115,AA-488-QH,10027889,2026-02-02,6.5,6418,0
FL-027400,MS-031117,AA-746-NW,10027889,2026-02-02,4.5,4444,0
FL-027401,MS-031118,AA-735-NW,10027889,2026-02-02,4.0,3962,0
FL-027402,MS-031119,AA-286-TE,10027889,2026-02-02,1.8,1826,0
FL-027403,MS-031120,AA-497-QG,10027889,2026-02-02,6.4,6323,0
FL-027404,MS-031121,AA-897-QG,10027889,2026-02-02,5.8,5743,0
FL-027405,MS-031122,AA-891-QG,10027889,2026-02-02,2.3,2228,0
FL-027406,MS-031123,AA-858-QG,10027889,2026-02-02,3.7,3665,0
FL-027407,MS-031124,AA-814-QG,10027889,2026-02-02,2.9,2917,0
FL-027408,MS-031126,AA-658-NW,10027889,2026-02-02,8.6,8552,0
FL-027409,MS-031127,AA-733-NW,10027889,2026-02-02,6.9,6876,1
FL-027410,MS-031128,987297,10027889,2026-02-02,11.0,10884,1
FL-027411,MS-031129,987298,10027889,2026-02-02,5.6,5533,0
FL-027412,MS-031130,WV-IT-572,10027889,2026-02-02,3.8,3761,0
FL-027413,MS-031131,WV-IT-693,10027889,2026-02-02,28.5,28200,0
FL-027414,MS-031132,WVIT-702,10027889,2026-02-02,19.1,18956,0
FL-027415,MS-031133,WV-IT-569,10027889,2026-02-03,20.1,19887,0
FL-027416,MS-031134,WVTEST3,10027889,2026-02-03,20.9,20735,0
FL-027417,MS-031135,WV-IT-552,10027889,2026-02-03,31.0,30682,0
FL-027418,MS-031136,WV-IT-568,10027889,2026-02-03,16.8,16621,0
FL-027419,MS-031138,WV-IT-561,10027889,2026-02-03,30.5,30146,0
FL-027420,MS-031140,AA-840-QG,10027889,2026-02-03,4.8,4727,0
FL-027421,MS-031141,AA-210-PJ,10027889,2026-02-03,6.9,6811,0
FL-027422,MS-031142,AA-242-PJ,10027889,2026-02-03,4.2,4188,0
FL-027423,MS-031143,WV-IT-571,10027889,2026-02-03,7.8,7675,0
FL-027424,MS-031147,AA-345-QK,10027889,2026-02-03,3.5,3425,0
FL-027425,MS-031148,AA-278-QK,10027889,2026-02-03,8.3,8176,0
FL-027426,MS-031149,AA-288-QK,10027889,2026-02-03,3.2,3148,0
FL-027427,MS-031150,AA-373-QK,10027889,2026-02-03,1.7,1653,0
FL-027428,MS-031151,AA-336-QK,10027889,2026-02-03,4.7,4693,0
FL-027429,MS-031152,AA-934-QX,10027889,2026-02-03,2.7,2714,0
FL-027430,MS-031153,AA-728-RH,10027889,2026-02-03,4.0,3948,0
FL-027431,MS-031154,AA-831-RH,10027889,2026-02-03,7.7,7640,0
FL-027432,MS-031155,WV-IT-633,10027889,2026-02-03,5.2,5189,0
FL-027433,MS-031156,WV-IT-636,10027889,2026-02-03,3.4,3321,0
FL-027434,MS-031157,WV-IT-582,10027889,2026-02-03,6.7,6653,0
FL-027435,MS-031158,WV-IT-604,10027889,2026-02-03,4.5,4446,0
FL-027436,MS-031159,WV-IT-585,10027889,2026-02-03,5.3,5237,0
FL-027437,MS-031160,WV-IT-691,10027889,2026-02-03,43.1,42650,0
FL-027438,MS-031161,WV-IT-527,10027889,2026-02-03,20.4,20174,0
FL-027439,MS-031162,WV-IT-664,10027889,2026-02-03,3.6,3555,0
FL-027440,MS-031163,WV-IT-660,10027889,2026-02-03,5.6,5514,0
FL-027441,MS-031164,WV-IT-684,10027889,2026-02-03,1.2,1199,0
FL-027442,MS-031165,AA-657-NW,10027889,2026-02-03,1.4,1382,0
FL-027443,MS-031166,AA-973-NW,10027889,2026-02-03,6.3,6206,0
FL-027444,MS-031167,AA-728-NW,10027889,2026-02-03,5.7,5677,0
FL-027445,MS-031168,WV-IT-687,10027889,2026-02-03,3.5,3481,0
FL-027446,MS-031169,AA-286-TE,10027889,2026-02-03,6.5,6402,0
FL-027447,MS-031171,AA-733-NW,10027889,2026-02-03,4.2,4131,0
FL-027448,MS-031172,WV-IT-690,10027889,2026-02-03,5.8,5775,0
FL-027449,MS-031173,WV-IT-637,10027889,2026-02-03,5.1,5097,0
FL-027450,MS-031174,WV-IT-572,10027889,2026-02-03,4.4,4388,0
FL-027451,MS-031175,WV-IT-693,10027889,2026-02-03,29.8,29482,0
FL-027452,MS-031176,WVIT-700,10027889,2026-02-03,25.8,25510,0
FL-027453,MS-031177,WV-IT-517,10027889,2026-02-04,33.6,33294,0
FL-027454,MS-031178,WVTEST3,10027889,2026-02-04,12.7,12534,0
FL-027455,MS-031179,WV-IT-561,10027889,2026-02-04,51.5,50975,0
FL-027456,MS-031180,AA-840-QG,10027889,2026-02-04,3.6,3542,0
FL-027457,MS-031181,AA-218-QX,10027889,2026-02-04,1.5,1468,0
FL-027458,MS-031182,AA-210-PJ,10027889,2026-02-04,3.6,3594,0
FL-027459,MS-031183,AA-126-QX,10027889,2026-02-04,2.1,2103,0
FL-027460,MS-031184,WV-IT-688,10027889,2026-02-04,2.5,2466,0
FL-027461,MS-031185,WV-IT-571,10027889,2026-02-04,2.2,2163,0
FL-027462,MS-031186,WV-IT-570,10027889,2026-02-04,3.2,3191,0
FL-027463,MS-031187,AA-908-QG,10027889,2026-02-04,1.4,1390,0
FL-027464,MS-031188,AA-902-QG,10027889,2026-02-04,6.6,6489,0
FL-027465,MS-031189,AA-949-QX,10027889,2026-02-04,2.1,2126,0
FL-027466,MS-031190,AA-934-QX,10027889,2026-02-04,4.4,4393,0
FL-027467,MS-031191,AA-979-QX,10027889,2026-02-04,3.2,3155,0
FL-027468,MS-031192,AA-951-QX,10027889,2026-02-04,4.1,4078,0
FL-027469,MS-031193,WV-IT-602,10027889,2026-02-04,8.5,8435,0
FL-027470,MS-031194,WV-IT-585,10027889,2026-02-04,6.2,6125,0
FL-027471,MS-031195,WV-IT-579,10027889,2026-02-04,5.9,5863,0
FL-027472,MS-031196,WV-IT-663,10027889,2026-02-04,3.1,3065,0
FL-027473,MS-031197,WV-IT-664,10027889,2026-02-04,1.0,990,0
FL-027474,MS-031198,AA-735-NW,10027889,2026-02-04,1.9,1872,1
FL-027475,MS-031199,AA-728-NW,10027889,2026-02-04,4.3,4296,0
FL-027476,MS-031200,AA-683-NW,10027889,2026-02-04,4.2,4133,0
FL-027477,MS-031201,WV-IT-687,10027889,2026-02-04,5.0,4992,0
FL-027478,MS-031202,WV-IT-689,10027889,2026-02-04,3.2,3136,0
FL-027479,MS-031204,AA-897-QG,10027889,2026-02-04,5.9,5820,0
